 6.60329E+02	 1.30688E-01
 6.63069E+02	 7.71861E-02
 6.65809E+02	 1.26027E-01
 6.68548E+02	 1.12667E-01
 6.71286E+02	 1.52312E-01
 6.74023E+02	 1.18437E-01
 6.76760E+02	 5.96377E-02
 6.79495E+02	 6.30667E-02
 6.82229E+02	 1.07046E-01
 6.84963E+02	 8.74232E-02
 6.87695E+02	 5.43794E-02
 6.90427E+02	 5.56595E-02
 6.93157E+02	 1.70426E-01
 6.95887E+02	 1.13371E-01
 6.98616E+02	 9.98559E-02
 7.01343E+02	 5.54668E-02
 7.04070E+02	 7.95483E-02
 7.06796E+02	 3.67183E-03
 7.09521E+02	 1.00662E-01
 7.12245E+02	 5.85419E-02
 7.14968E+02	 6.15603E-02
 7.17691E+02	 9.47694E-02
 7.20412E+02	 7.20354E-02
 7.23132E+02	 1.33980E-01
 7.25852E+02	 1.10389E-01
 7.28570E+02	 5.21263E-02
 7.31288E+02	 1.08238E-01
 7.34005E+02	 7.49781E-02
 7.36720E+02	 1.59194E-01
 7.39435E+02	 1.57588E-01
 7.42149E+02	 1.60123E-01
 7.44862E+02	 2.10374E-01
 7.47574E+02	 1.53487E-01
 7.50285E+02	 1.54868E-01
 7.52996E+02	 1.27944E-01
 7.55705E+02	 1.22118E-01
 7.58413E+02	 1.11796E-01
 7.61121E+02	 6.37441E-02
 7.63827E+02	 6.39253E-02
 7.66533E+02	 1.30251E-01
 7.69238E+02	 1.34667E-01
 7.71942E+02	 1.95471E-01
 7.74645E+02	 1.42895E-01
 7.77346E+02	 2.18607E-01
 7.80048E+02	 2.28951E-01
 7.82748E+02	 2.21849E-01
 7.85447E+02	 2.52197E-01
 7.88145E+02	 2.85714E-01
 7.90843E+02	 2.01686E-01
 7.93539E+02	 2.24860E-01
 7.96235E+02	 2.34366E-01
 7.98929E+02	 1.66871E-01
 8.01623E+02	 1.96543E-01
 8.04316E+02	 2.30758E-01
 8.07008E+02	 1.84228E-01
 8.09699E+02	 1.71342E-01
 8.12389E+02	 2.00657E-01
 8.15078E+02	 1.29396E-01
 8.17767E+02	 2.01682E-01
 8.20454E+02	 1.25751E-01
 8.23141E+02	 2.05566E-01
 8.25826E+02	 1.13859E-01
 8.28511E+02	 1.48000E-01
 8.31195E+02	 1.15543E-01
 8.33878E+02	 1.97548E-01
 8.36560E+02	 1.64734E-01
 8.39241E+02	 1.50098E-01
 8.41921E+02	 2.09069E-01
 8.44600E+02	 2.33613E-01
 8.47279E+02	 1.73150E-01
 8.49956E+02	 1.02177E-01
 8.52633E+02	 1.03915E-01
 8.55308E+02	 8.32210E-02
 8.57983E+02	 5.76644E-02
 8.60657E+02	 4.57443E-02
 8.63330E+02	 1.20244E-02
 8.66002E+02	 5.21963E-02
 8.68673E+02	 4.94938E-02
 8.71344E+02	 1.53703E-02
 8.74013E+02	-1.44610E-02
 8.76681E+02	-2.14465E-02
 8.79349E+02	 2.34815E-02
 8.82016E+02	-4.25665E-03
 8.84682E+02	 4.59662E-02
 8.87346E+02	 5.15039E-02
 8.90010E+02	 7.79533E-03
 8.92674E+02	 1.03843E-01
 8.95336E+02	 1.60922E-02
 8.97997E+02	 1.90439E-03
 9.00658E+02	 1.18560E-02
 9.03317E+02	-9.03015E-02
 9.05976E+02	-7.47826E-02
 9.08634E+02	-5.28653E-02
 9.11291E+02	-1.07449E-01
 9.13947E+02	-3.40446E-02
 9.16602E+02	-1.15579E-01
 9.19256E+02	-8.94566E-02
 9.21909E+02	-5.56426E-02
 9.24562E+02	-9.04697E-02
 9.27213E+02	-6.95905E-02
 9.29864E+02	-9.72733E-02
 9.32514E+02	-1.57991E-02
 9.35163E+02	-3.59742E-02
 9.37811E+02	-5.48857E-02
 9.40458E+02	-9.06911E-02
 9.43104E+02	-1.08602E-01
 9.45749E+02	-5.24779E-02
 9.48394E+02	-9.20156E-02
 9.51037E+02	-7.61831E-02
 9.53680E+02	-4.76807E-02
 9.56322E+02	-6.75399E-02
 9.58963E+02	-2.69450E-02
 9.61603E+02	-2.44539E-02
 9.64242E+02	 1.26203E-02
 9.66881E+02	 4.22675E-02
 9.69518E+02	-1.63024E-02
 9.72155E+02	 1.16657E-01
 9.74790E+02	 1.57013E-01
 9.77425E+02	 3.71543E-01
 9.80059E+02	 4.55323E-01
 9.82692E+02	 5.34103E-01
 9.85324E+02	 4.20989E-01
 9.87956E+02	 2.33582E-01
 9.90586E+02	 1.52561E-01
 9.93216E+02	 6.86375E-02
 9.95844E+02	-1.52339E-02
 9.98472E+02	 4.08595E-02
 1.00110E+03	 5.20583E-02
 1.00373E+03	 3.77039E-02
 1.00635E+03	-4.92488E-02
 1.00897E+03	 1.90994E-02
 1.01160E+03	 9.65896E-03
 1.01422E+03	 2.17116E-02
 1.01684E+03	 3.23609E-02
 1.01946E+03	-9.60154E-03
 1.02208E+03	 4.41089E-02
 1.02470E+03	 5.54019E-02
 1.02732E+03	 5.59534E-02
 1.02994E+03	 1.21772E-01
 1.03255E+03	 5.43853E-02
 1.03517E+03	 1.42505E-01
 1.03778E+03	 1.16479E-01
 1.04040E+03	 1.73222E-01
 1.04301E+03	 1.38439E-01
 1.04562E+03	 1.83983E-01
 1.04824E+03	 1.71812E-01
 1.05085E+03	 2.09745E-01
 1.05346E+03	 1.99970E-01
 1.05606E+03	 1.67863E-01
 1.05867E+03	 1.80683E-01
 1.06128E+03	 2.06146E-01
 1.06388E+03	 1.84705E-01
 1.06649E+03	 1.91479E-01
 1.06909E+03	 2.50756E-01
 1.07170E+03	 1.96016E-01
 1.07430E+03	 2.23802E-01
 1.07690E+03	 2.17975E-01
 1.07950E+03	 2.90533E-01
 1.08210E+03	 2.67745E-01
 1.08470E+03	 2.72849E-01
 1.08730E+03	 2.37271E-01
 1.08990E+03	 2.75913E-01
 1.09250E+03	 2.39699E-01
 1.09509E+03	 2.12794E-01
 1.09769E+03	 2.55499E-01
 1.10028E+03	 1.43965E-01
 1.10287E+03	 2.25178E-01
 1.10547E+03	 1.57391E-01
 1.10806E+03	 2.01613E-01
 1.11065E+03	 1.65283E-01
 1.11324E+03	 1.86142E-01
 1.11583E+03	 1.74095E-01
 1.11842E+03	 2.10749E-01
 1.12100E+03	 2.07938E-01
 1.12359E+03	 2.16783E-01
 1.12617E+03	 2.26888E-01
 1.12876E+03	 2.73605E-01
 1.13134E+03	 2.23754E-01
 1.13393E+03	 2.51136E-01
 1.13651E+03	 2.44429E-01
 1.13909E+03	 2.31797E-01
 1.14167E+03	 2.38674E-01
 1.14425E+03	 2.57053E-01
 1.14683E+03	 2.43159E-01
 1.14941E+03	 2.43505E-01
 1.15198E+03	 2.38760E-01
 1.15456E+03	 2.66881E-01
 1.15714E+03	 2.71619E-01
 1.15971E+03	 2.43690E-01
 1.16228E+03	 2.30651E-01
 1.16486E+03	 2.16147E-01
 1.16743E+03	 2.37552E-01
 1.17000E+03	 2.02619E-01
 1.17257E+03	 2.00171E-01
 1.17514E+03	 2.19556E-01
 1.17771E+03	 1.53846E-01
 1.18028E+03	 2.36778E-01
 1.18284E+03	 2.59407E-01
 1.18541E+03	 2.02776E-01
 1.18798E+03	 2.23897E-01
 1.19054E+03	 2.10699E-01
 1.19310E+03	 2.49572E-01
 1.19567E+03	 2.33237E-01
 1.19823E+03	 2.32804E-01
 1.20079E+03	 2.02666E-01
 1.20335E+03	 2.70426E-01
 1.20591E+03	 2.96283E-01
 1.20847E+03	 2.59496E-01
 1.21103E+03	 2.79833E-01
 1.21358E+03	 3.15761E-01
 1.21614E+03	 2.87363E-01
 1.21869E+03	 3.39533E-01
 1.22125E+03	 3.35639E-01
 1.22380E+03	 2.88628E-01
 1.22636E+03	 3.31953E-01
 1.22891E+03	 3.83169E-01
 1.23146E+03	 3.01973E-01
 1.23401E+03	 3.26601E-01
 1.23656E+03	 3.54979E-01
 1.23911E+03	 3.45115E-01
 1.24165E+03	 3.35927E-01
 1.24420E+03	 2.76053E-01
 1.24675E+03	 3.79936E-01
 1.24929E+03	 3.76354E-01
 1.25184E+03	 3.74855E-01
 1.25438E+03	 3.93001E-01
 1.25692E+03	 4.52338E-01
 1.25947E+03	 4.13558E-01
 1.26201E+03	 4.06802E-01
 1.26455E+03	 3.40465E-01
 1.26709E+03	 3.70278E-01
 1.26963E+03	 3.41551E-01
 1.27216E+03	 3.61230E-01
 1.27470E+03	 4.05422E-01
 1.27724E+03	 3.51457E-01
 1.27977E+03	 3.58954E-01
 1.28231E+03	 3.96790E-01
 1.28484E+03	 4.31095E-01
 1.28737E+03	 4.22403E-01
 1.28991E+03	 3.65233E-01
 1.29244E+03	 3.92790E-01
 1.29497E+03	 3.64269E-01
 1.29750E+03	 3.91786E-01
 1.30003E+03	 3.93767E-01
 1.30256E+03	 3.58339E-01
 1.30508E+03	 3.73232E-01
 1.30761E+03	 4.76593E-01
 1.31013E+03	 3.79604E-01
 1.31266E+03	 4.27337E-01
 1.31518E+03	 3.04478E-01
 1.31771E+03	 3.77022E-01
 1.32023E+03	 4.42882E-01
 1.32275E+03	 4.20150E-01
 1.32527E+03	 4.39564E-01
 1.32779E+03	 4.34411E-01
 1.33031E+03	 4.01251E-01
 1.33283E+03	 4.44682E-01
 1.33535E+03	 4.39022E-01
 1.33786E+03	 4.26276E-01
 1.34038E+03	 4.21044E-01
 1.34289E+03	 4.49752E-01
 1.34541E+03	 4.23911E-01
 1.34792E+03	 4.18227E-01
 1.35043E+03	 4.57064E-01
 1.35295E+03	 4.41635E-01
 1.35546E+03	 4.32533E-01
 1.35797E+03	 4.71465E-01
 1.36048E+03	 4.46573E-01
 1.36298E+03	 4.44744E-01
 1.36549E+03	 4.68863E-01
 1.36800E+03	 4.60191E-01
 1.37050E+03	 4.06967E-01
 1.37301E+03	 4.51851E-01
 1.37551E+03	 4.66446E-01
 1.37802E+03	 4.17665E-01
 1.38052E+03	 4.14129E-01
 1.38302E+03	 4.69723E-01
 1.38552E+03	 4.27366E-01
 1.38803E+03	 3.82434E-01
 1.39052E+03	 3.81407E-01
 1.39302E+03	 3.80271E-01
 1.39552E+03	 4.87328E-01
 1.39802E+03	 4.36118E-01
 1.40052E+03	 4.44990E-01
 1.40301E+03	 4.05518E-01
 1.40551E+03	 4.67367E-01
 1.40800E+03	 4.97643E-01
 1.41049E+03	 5.04724E-01
 1.41299E+03	 4.53386E-01
 1.41548E+03	 5.09386E-01
 1.41797E+03	 4.49371E-01
 1.42046E+03	 5.12977E-01
 1.42295E+03	 5.48473E-01
 1.42544E+03	 4.95103E-01
 1.42792E+03	 5.09592E-01
 1.43041E+03	 5.22975E-01
 1.43290E+03	 5.18802E-01
 1.43538E+03	 4.98139E-01
 1.43787E+03	 4.99744E-01
 1.44035E+03	 5.11358E-01
 1.44283E+03	 5.13637E-01
 1.44532E+03	 5.52533E-01
 1.44780E+03	 5.12469E-01
 1.45028E+03	 5.86508E-01
 1.45276E+03	 5.56695E-01
 1.45524E+03	 5.42168E-01
 1.45771E+03	 5.98431E-01
 1.46019E+03	 5.57581E-01
 1.46267E+03	 5.53685E-01
 1.46514E+03	 5.28028E-01
 1.46762E+03	 5.55579E-01
 1.47009E+03	 5.91421E-01
 1.47257E+03	 5.20588E-01
 1.47504E+03	 5.62882E-01
 1.47751E+03	 5.35421E-01
 1.47998E+03	 5.40687E-01
 1.48245E+03	 5.50450E-01
 1.48492E+03	 4.91686E-01
 1.48739E+03	 4.65938E-01
 1.48986E+03	 5.04067E-01
 1.49233E+03	 4.89701E-01
 1.49479E+03	 5.33719E-01
 1.49726E+03	 5.61062E-01
 1.49972E+03	 5.04735E-01
 1.50219E+03	 5.17751E-01
 1.50465E+03	 5.19437E-01
 1.50711E+03	 4.91129E-01
 1.50957E+03	 5.30630E-01
 1.51203E+03	 5.44108E-01
 1.51449E+03	 5.29776E-01
 1.51695E+03	 5.91100E-01
 1.51941E+03	 5.93904E-01
 1.52187E+03	 5.55074E-01
 1.52433E+03	 5.84871E-01
 1.52678E+03	 5.94597E-01
 1.52924E+03	 6.08869E-01
 1.53169E+03	 6.56833E-01
 1.53415E+03	 5.87387E-01
 1.53660E+03	 6.29045E-01
 1.53905E+03	 6.02302E-01
 1.54150E+03	 6.45768E-01
 1.54396E+03	 7.07585E-01
 1.54641E+03	 6.88419E-01
 1.54885E+03	 6.97791E-01
 1.55130E+03	 6.85858E-01
 1.55375E+03	 6.62995E-01
 1.55620E+03	 7.54941E-01
 1.55864E+03	 7.75277E-01
 1.56109E+03	 7.57963E-01
 1.56353E+03	 7.45569E-01
 1.56598E+03	 8.10386E-01
 1.56842E+03	 8.23622E-01
 1.57086E+03	 7.97858E-01
 1.57330E+03	 8.58719E-01
 1.57574E+03	 8.23144E-01
 1.57818E+03	 8.59787E-01
 1.58062E+03	 9.14247E-01
 1.58306E+03	 8.94364E-01
 1.58550E+03	 9.21233E-01
 1.58794E+03	 9.79248E-01
 1.59037E+03	 9.72677E-01
 1.59281E+03	 1.02982E+00
 1.59524E+03	 1.05614E+00
 1.59768E+03	 1.02405E+00
 1.60011E+03	 1.06094E+00
 1.60254E+03	 1.04070E+00
 1.60497E+03	 1.10914E+00
 1.60740E+03	 1.13986E+00
 1.60983E+03	 1.17242E+00
 1.61226E+03	 1.19170E+00
 1.61469E+03	 1.24753E+00
 1.61712E+03	 1.28739E+00
 1.61954E+03	 1.26980E+00
 1.62197E+03	 1.31554E+00
 1.62440E+03	 1.33044E+00
 1.62682E+03	 1.30142E+00
 1.62924E+03	 1.38655E+00
 1.63167E+03	 1.36251E+00
 1.63409E+03	 1.38088E+00
 1.63651E+03	 1.40301E+00
 1.63893E+03	 1.46754E+00
 1.64135E+03	 1.49494E+00
 1.64377E+03	 1.49350E+00
 1.64619E+03	 1.43957E+00
 1.64861E+03	 1.43614E+00
 1.65102E+03	 1.43507E+00
 1.65344E+03	 1.38920E+00
 1.65586E+03	 1.43165E+00
 1.65827E+03	 1.41040E+00
 1.66068E+03	 1.40806E+00
 1.66310E+03	 1.39294E+00
 1.66551E+03	 1.38080E+00
 1.66792E+03	 1.26745E+00
 1.67033E+03	 1.26722E+00
 1.67274E+03	 1.20520E+00
 1.67515E+03	 1.15124E+00
 1.67756E+03	 1.14854E+00
 1.67997E+03	 1.17781E+00
 1.68238E+03	 1.13471E+00
 1.68478E+03	 1.09383E+00
 1.68719E+03	 1.06994E+00
 1.68959E+03	 1.06539E+00
 1.69200E+03	 9.89360E-01
 1.69440E+03	 9.59760E-01
 1.69680E+03	 9.35493E-01
 1.69920E+03	 8.91608E-01
 1.70161E+03	 8.48903E-01
 1.70401E+03	 7.87561E-01
 1.70641E+03	 7.77654E-01
 1.70880E+03	 7.77056E-01
 1.71120E+03	 7.50412E-01
 1.71360E+03	 7.78978E-01
 1.71600E+03	 7.13126E-01
 1.71839E+03	 7.26808E-01
 1.72079E+03	 6.68894E-01
 1.72318E+03	 6.63546E-01
 1.72558E+03	 6.29094E-01
 1.72797E+03	 6.48943E-01
 1.73036E+03	 6.25876E-01
 1.73275E+03	 6.12690E-01
 1.73514E+03	 6.12039E-01
 1.73753E+03	 5.75145E-01
 1.73992E+03	 5.40562E-01
 1.74231E+03	 5.65410E-01
 1.74470E+03	 5.71621E-01
 1.74708E+03	 5.04297E-01
 1.74947E+03	 5.19973E-01
 1.75186E+03	 5.52375E-01
 1.75424E+03	 5.69469E-01
 1.75663E+03	 4.31991E-01
 1.75901E+03	 5.24508E-01
 1.76139E+03	 5.51680E-01
 1.76377E+03	 4.99587E-01
 1.76615E+03	 5.37324E-01
 1.76853E+03	 5.14437E-01
 1.77091E+03	 4.87519E-01
 1.77329E+03	 4.66734E-01
 1.77567E+03	 4.74537E-01
 1.77805E+03	 4.60944E-01
 1.78042E+03	 4.90102E-01
 1.78280E+03	 4.86051E-01
 1.78518E+03	 4.38280E-01
 1.78755E+03	 4.66848E-01
 1.78992E+03	 4.99994E-01
 1.79230E+03	 4.86752E-01
 1.79467E+03	 4.25491E-01
 1.79704E+03	 4.83668E-01
 1.79941E+03	 4.23778E-01
 1.80178E+03	 4.40039E-01
 1.80415E+03	 4.16777E-01
 1.80652E+03	 3.65838E-01
 1.80889E+03	 4.28236E-01
 1.81125E+03	 3.87243E-01
 1.81362E+03	 3.96095E-01
 1.81598E+03	 4.09047E-01
 1.81835E+03	 3.57902E-01
 1.82071E+03	 4.07939E-01
 1.82308E+03	 4.14794E-01
 1.82544E+03	 3.94363E-01
 1.82780E+03	 3.78428E-01
 1.83016E+03	 4.26243E-01
 1.83252E+03	 4.00593E-01
 1.83488E+03	 3.90616E-01
 1.83724E+03	 3.81217E-01
 1.83960E+03	 4.19638E-01
 1.84196E+03	 3.84058E-01
 1.84431E+03	 4.18547E-01
 1.84667E+03	 3.73960E-01
 1.84903E+03	 3.75649E-01
 1.85138E+03	 3.74492E-01
 1.85373E+03	 3.56377E-01
 1.85609E+03	 4.72659E-01
 1.85844E+03	 3.78043E-01
 1.86079E+03	 4.11984E-01
 1.86314E+03	 4.43243E-01
 1.86549E+03	 3.92466E-01
 1.86784E+03	 4.53709E-01
 1.87019E+03	 3.91618E-01
 1.87254E+03	 4.28963E-01
 1.87489E+03	 4.04738E-01
 1.87723E+03	 4.19498E-01
 1.87958E+03	 4.78626E-01
 1.88192E+03	 4.21190E-01
 1.88427E+03	 4.48797E-01
 1.88661E+03	 3.93340E-01
 1.88896E+03	 4.23375E-01
 1.89130E+03	 4.17385E-01
 1.89364E+03	 4.90584E-01
 1.89598E+03	 4.23629E-01
 1.89832E+03	 5.03196E-01
 1.90066E+03	 4.41664E-01
 1.90300E+03	 4.83958E-01
 1.90534E+03	 4.73161E-01
 1.90767E+03	 4.79438E-01
 1.91001E+03	 4.11661E-01
 1.91235E+03	 4.56713E-01
 1.91468E+03	 4.35105E-01
 1.91702E+03	 4.81437E-01
 1.91935E+03	 4.76700E-01
 1.92168E+03	 4.44550E-01
 1.92402E+03	 4.63039E-01
 1.92635E+03	 5.06097E-01
 1.92868E+03	 4.38300E-01
 1.93101E+03	 4.55743E-01
 1.93334E+03	 4.17623E-01
 1.93567E+03	 4.06923E-01
 1.93799E+03	 4.82902E-01
 1.94032E+03	 4.20752E-01
 1.94265E+03	 4.35574E-01
 1.94497E+03	 5.00377E-01
 1.94730E+03	 4.39773E-01
 1.94962E+03	 5.02836E-01
 1.95195E+03	 5.08357E-01
 1.95427E+03	 5.34894E-01
 1.95659E+03	 4.56128E-01
 1.95891E+03	 4.32505E-01
 1.96124E+03	 4.56569E-01
 1.96356E+03	 5.36825E-01
 1.96588E+03	 4.88498E-01
 1.96819E+03	 4.33668E-01
 1.97051E+03	 4.44189E-01
 1.97283E+03	 4.96736E-01
 1.97515E+03	 5.31398E-01
 1.97746E+03	 5.17467E-01
 1.97978E+03	 4.73874E-01
 1.98209E+03	 5.01958E-01
 1.98441E+03	 5.02186E-01
 1.98672E+03	 5.07014E-01
 1.98903E+03	 4.96494E-01
 1.99134E+03	 5.42174E-01
 1.99365E+03	 4.81241E-01
 1.99596E+03	 5.74899E-01
 1.99827E+03	 5.38590E-01
 2.00058E+03	 5.32270E-01
 2.00289E+03	 5.28583E-01
 2.00520E+03	 5.64416E-01
 2.00751E+03	 5.28468E-01
 2.00981E+03	 5.57096E-01
 2.01212E+03	 5.82125E-01
 2.01442E+03	 6.03624E-01
 2.01673E+03	 5.51497E-01
 2.01903E+03	 5.73088E-01
 2.02133E+03	 5.76652E-01
 2.02363E+03	 6.29949E-01
 2.02594E+03	 5.70583E-01
 2.02824E+03	 6.10824E-01
 2.03054E+03	 6.54823E-01
 2.03283E+03	 6.07733E-01
 2.03513E+03	 5.91881E-01
 2.03743E+03	 5.95949E-01
 2.03973E+03	 5.44181E-01
 2.04202E+03	 6.19906E-01
 2.04432E+03	 6.44967E-01
 2.04662E+03	 5.79753E-01
 2.04891E+03	 5.91837E-01
 2.05120E+03	 5.62321E-01
 2.05350E+03	 6.15999E-01
 2.05579E+03	 6.81300E-01
 2.05808E+03	 6.45443E-01
 2.06037E+03	 6.03142E-01
 2.06266E+03	 5.91942E-01
 2.06495E+03	 6.20877E-01
 2.06724E+03	 6.64133E-01
 2.06953E+03	 6.26220E-01
 2.07181E+03	 6.43182E-01
 2.07410E+03	 6.25937E-01
 2.07639E+03	 6.33471E-01
 2.07867E+03	 5.75960E-01
 2.08096E+03	 6.08292E-01
 2.08324E+03	 6.09099E-01
 2.08552E+03	 6.56406E-01
 2.08781E+03	 6.31725E-01
 2.09009E+03	 6.39234E-01
 2.09237E+03	 6.55462E-01
 2.09465E+03	 6.08479E-01
 2.09693E+03	 6.50786E-01
 2.09921E+03	 6.98976E-01
 2.10149E+03	 6.49205E-01
 2.10376E+03	 7.17269E-01
 2.10604E+03	 6.29213E-01
 2.10832E+03	 6.46873E-01
 2.11059E+03	 6.20668E-01
 2.11287E+03	 6.29571E-01
 2.11514E+03	 6.62355E-01
 2.11742E+03	 6.33662E-01
 2.11969E+03	 6.22318E-01
 2.12196E+03	 6.59278E-01
 2.12423E+03	 6.53720E-01
 2.12650E+03	 5.85190E-01
 2.12877E+03	 6.75820E-01
 2.13104E+03	 5.83929E-01
 2.13331E+03	 6.67728E-01
 2.13558E+03	 6.22883E-01
 2.13785E+03	 6.53366E-01
 2.14012E+03	 6.02710E-01
 2.14238E+03	 6.14192E-01
 2.14465E+03	 6.54654E-01
 2.14691E+03	 5.66266E-01
 2.14918E+03	 5.63924E-01
 2.15144E+03	 5.91410E-01
 2.15370E+03	 5.63727E-01
 2.15596E+03	 6.04259E-01
 2.15823E+03	 5.78785E-01
 2.16049E+03	 5.78037E-01
 2.16275E+03	 5.76695E-01
 2.16501E+03	 5.53809E-01
 2.16726E+03	 5.61457E-01
 2.16952E+03	 5.45626E-01
 2.17178E+03	 6.14475E-01
 2.17404E+03	 5.78274E-01
 2.17629E+03	 5.61447E-01
 2.17855E+03	 5.32669E-01
 2.18080E+03	 5.83208E-01
 2.18306E+03	 5.80822E-01
 2.18531E+03	 5.70857E-01
 2.18756E+03	 5.26293E-01
 2.18981E+03	 5.51368E-01
 2.19206E+03	 5.33218E-01
 2.19432E+03	 5.52618E-01
 2.19657E+03	 5.17672E-01
 2.19881E+03	 5.26156E-01
 2.20106E+03	 4.91369E-01
 2.20331E+03	 5.14555E-01
 2.20556E+03	 5.14678E-01
 2.20780E+03	 4.77166E-01
 2.21005E+03	 4.57540E-01
 2.21230E+03	 5.33723E-01
 2.21454E+03	 4.64246E-01
 2.21678E+03	 4.91555E-01
 2.21903E+03	 5.10419E-01
 2.22127E+03	 4.85827E-01
 2.22351E+03	 4.79849E-01
 2.22575E+03	 4.87812E-01
 2.22799E+03	 5.08228E-01
 2.23023E+03	 4.79652E-01
 2.23247E+03	 4.28740E-01
 2.23471E+03	 4.86592E-01
 2.23695E+03	 4.98701E-01
 2.23919E+03	 4.84506E-01
 2.24142E+03	 4.49146E-01
 2.24366E+03	 4.29662E-01
 2.24589E+03	 4.46814E-01
 2.24813E+03	 4.51204E-01
 2.25036E+03	 4.69711E-01
 2.25260E+03	 4.43053E-01
 2.25483E+03	 4.49209E-01
 2.25706E+03	 5.29162E-01
 2.25929E+03	 4.38538E-01
 2.26152E+03	 4.35891E-01
 2.26375E+03	 4.28886E-01
 2.26598E+03	 3.85067E-01
 2.26821E+03	 4.47054E-01
 2.27044E+03	 4.20170E-01
 2.27267E+03	 4.41606E-01
 2.27489E+03	 3.55724E-01
 2.27712E+03	 3.66070E-01
 2.27934E+03	 4.16159E-01
 2.28157E+03	 3.63473E-01
 2.28379E+03	 4.04204E-01
 2.28601E+03	 4.17484E-01
 2.28824E+03	 4.15610E-01
 2.29046E+03	 3.40081E-01
 2.29268E+03	 3.50924E-01
 2.29490E+03	 4.16674E-01
 2.29712E+03	 3.60394E-01
 2.29934E+03	 3.77263E-01
 2.30156E+03	 3.83696E-01
 2.30378E+03	 3.96048E-01
 2.30600E+03	 3.38872E-01
 2.30821E+03	 3.98715E-01
